Stimulus,N,Raw_Mean,BLUP,condition
Liebschaft,37,6.47246250013369,6.50790441860455,words_only
Liebste,38,6.52661112667493,6.53584851962553,words_only
Liedchen,37,6.58468466527615,6.57863075876307,words_only
Liedermacher,36,6.634271147186,6.64330848766944,words_only
Liedermacherin,36,6.83069416413235,6.830174742511,words_only
Lieferant,40,6.52549984519082,6.48818074510784,words_only
Lieferantin,35,6.66724623961393,6.64676230136004,words_only
Lieferauftrag,43,6.71444194362138,6.7253689229002,words_only
Lieferdienst,39,6.50157017827317,6.54076386113616,words_only
Lieferfirma,30,6.86529448650171,6.84031759398951,words_only
Lieferschein,42,6.57344129323619,6.58208728093635,words_only
Liefertermin,39,6.61267662693647,6.61634460065341,words_only
Lieferung,34,6.39847015270552,6.45960810718146,words_only
Lieferwagen,40,6.51060409697144,6.51330333932243,words_only
Liege,38,6.41745258011696,6.46485870957961,words_only
Liegende,34,6.66556009787171,6.68394093931811,words_only
Liegeplatz,43,6.63154770589992,6.64235437813418,words_only
Liegestuhl,39,6.63012252545884,6.60521266570138,words_only
Liegewagen,36,6.81628030060277,6.81775556972469,words_only
Lift,33,6.52727079399686,6.53234391461933,words_only
Likör,32,6.59456510385767,6.55639620186061,words_only
Lilie,40,6.59113617040152,6.63327190723595,words_only
Limerick,10,7.0028802854709,6.87736909029434,words_only
Limes,22,6.85103257045359,6.83717590511342,words_only
Limit,37,6.4633710124366,6.51268107745918,words_only
Limo,39,6.5698934421375,6.59492963327069,words_only
Limonade,40,6.54444741750888,6.47694839840015,words_only
Linderung,38,6.54427546349371,6.59764266232807,words_only
Lineal,37,6.49951346012272,6.49670863497195,words_only
Linguist,35,6.72500995246189,6.68447219294989,words_only
Linguistik,40,6.68867995242257,6.64622459465419,words_only
Linie,37,6.45678772646164,6.45792583366822,words_only
Linienflug,37,6.6338092575427,6.63131730835082,words_only
Linienführung,40,6.69077214077238,6.67220607596917,words_only
Linienrichter,40,6.78203512158698,6.75600791102119,words_only
Linienschiff,32,6.71970755194433,6.72465136273179,words_only
Link,35,6.50448369797844,6.49897509844997,words_only
Linke,37,6.46049266498786,6.45570925377376,words_only
Linksdrehung,38,6.64484411690651,6.63596302530187,words_only
Linkshänder,41,6.53211172261893,6.52642196932493,words_only
Linkshänderin,37,6.60481066708472,6.58602306603867,words_only
Linkskurve,38,6.57396930882092,6.60067448400388,words_only
Linksverkehr,40,6.56790671069961,6.58578154255134,words_only
Linoleum,28,6.71496115260561,6.68357928693708,words_only
Linse,42,6.49497586732101,6.47293335962891,words_only
Linsensuppe,35,6.51833238869444,6.53925170347681,words_only
Lippe,38,6.43049900591731,6.46091690416641,words_only
Lippenbekenntnis,36,6.88349937256016,6.90839566725218,words_only
Lippenlesen,38,6.63233729793973,6.63489920495387,words_only
Lippenstift,45,6.44365874220854,6.4515859946719,words_only
Liquidator,29,6.92204531918322,6.88854106713356,words_only
Liquidität,37,6.60578444726601,6.60556818328848,words_only
Liquiditätsproblem,37,6.89396801257355,6.88875383692325,words_only
Liste,40,6.38726641658333,6.41416015803488,words_only
Listenpreis,38,6.60597070867999,6.64644832738611,words_only
Liter,36,6.51476418348381,6.49327716502555,words_only
Literat,33,6.7283395139524,6.73743594627296,words_only
Literatur,40,6.44780004670982,6.43585611024275,words_only
Literaturgeschichte,40,6.6854409432536,6.67275886470844,words_only
Literaturkritik,35,6.7360539852206,6.79247285908032,words_only
Literaturkritiker,40,6.94653025683769,6.87986398159432,words_only
Literaturstudium,38,6.76338906902426,6.78129045026567,words_only
Literaturunterricht,36,6.8007887243555,6.81471487209211,words_only
Litfaßsäule,26,6.87788721207878,6.85692419856522,words_only
Lithium,36,6.68294191913637,6.70172892580491,words_only
Liveübertragung,32,6.75840523240502,6.75122944434916,words_only
Lizenz,37,6.50985353214376,6.5062720327618,words_only
Lizenznummer,32,6.77259994174049,6.73856445431357,words_only
Lobby,38,6.50211531392255,6.50521850522177,words_only
Lobbyist,38,6.5861980325383,6.61066624362339,words_only
Lobbyistin,41,6.64713465302938,6.66426821095835,words_only
Lobhudelei,7,7.34364619501071,7.1437094675111,words_only
Loblied,32,6.70158490360735,6.71507356462429,words_only
Lobpreisung,40,6.64221622988688,6.62837571113579,words_only
Loch,35,6.43808676875756,6.43429829167381,words_only
Locher,37,6.58901286237917,6.60305810420784,words_only
Lochkamera,37,6.76095929560618,6.73865408624103,words_only
Locke,35,6.4544223437019,6.43999228255118,words_only
Lockenkopf,36,6.6208467070287,6.605992071822,words_only
Lockerheit,37,6.67410571120876,6.67690029360157,words_only
Lockmittel,35,6.56457465032552,6.58732025380637,words_only
Lockruf,34,6.59083724303479,6.57463989824109,words_only
Lockspitzel,23,7.21183736669918,7.12717077786853,words_only
Lockvogel,38,6.49368146489057,6.52569711803717,words_only
Logbuch,32,6.53257046340709,6.55950570900066,words_only
Logenplatz,29,6.86246546571628,6.82032338577608,words_only
Logik,41,6.42301317651019,6.42980911935262,words_only
Logiker,39,6.52605293960892,6.54551543523462,words_only
Logis,13,6.6599474536811,6.73677010185439,words_only
Logistik,41,6.41134877731046,6.40408147888998,words_only
Logo,40,6.43485256104356,6.43670552513178,words_only
Lohn,41,6.36573722089379,6.44016411013314,words_only
Lohnbuchhaltung,43,6.80111696440225,6.7712704251307,words_only
Lohnerhöhung,40,6.6053707371484,6.64170940434435,words_only
Lohngruppe,38,6.60041953063108,6.57431555772035,words_only
Lohnkürzung,41,6.64444022089294,6.63621605000078,words_only
Lohnliste,41,6.58628795568433,6.58580179598725,words_only
Lohnpfändung,34,6.79864462030681,6.76943756972829,words_only
Lohnraub,32,6.67634756559538,6.69849466457339,words_only
Lohnsatz,37,6.46821754272065,6.5385676947015,words_only
Lohnsteuer,37,6.52844586270585,6.51659851790721,words_only
Lohnstreifen,35,6.65489849473031,6.67321250246993,words_only
Lohntüte,27,6.56356743850897,6.62893300819614,words_only
Lohnzettel,38,6.55530750107251,6.54297431650726,words_only
Lokal,41,6.47124273664636,6.49920595720884,words_only
Lokalblatt,34,6.7181282008233,6.70952323059666,words_only
Lokalfernsehen,37,6.81672367103457,6.78317549876683,words_only
Lokalgröße,37,6.65972934361588,6.64299302898227,words_only
Lokalisation,35,6.62487093420752,6.6216014914804,words_only
Lokalisierung,38,6.51869452357209,6.52702432897119,words_only
Lokalität,41,6.53865213609624,6.55964851607682,words_only
Lokalmatador,18,6.92902949268934,6.83802871585859,words_only
Lokalpolitik,41,6.63187977208653,6.65977065356241,words_only
Lokalpolitiker,39,6.74542091520612,6.75589965568722,words_only
Lokalredaktion,43,6.85797689969784,6.84105221204906,words_only
Lokalreporter,37,6.6959231392936,6.70641590105326,words_only
Lokalrunde,41,6.65109422074633,6.63340409062414,words_only
Lokalteil,34,6.82131196904988,6.80281836304352,words_only
Lokaltermin,36,6.70213629091869,6.71295761484094,words_only
Lokalverbot,44,6.72841292774389,6.6666269198784,words_only
Lokalzeitung,38,6.56670448493632,6.57941341045317,words_only
Lokführer,37,6.58505564094547,6.58112134149784,words_only
Lokomotive,37,6.54515212392931,6.56704501840249,words_only
Lolita,19,6.89077547730369,6.90044669991039,words_only
Lorbeer,32,6.65486943850641,6.62081742286739,words_only
Lorbeerbaum,34,6.67578277555615,6.67829842501791,words_only
Lorbeerblatt,36,6.69047382639942,6.69896065121093,words_only
Lorbeerkranz,36,6.74516253351214,6.74029915526654,words_only
Lord,37,6.57717355243661,6.54762361302122,words_only
Loser,33,6.61803318062621,6.61281348115737,words_only
Losnummer,35,6.52793864207483,6.55440726482658,words_only
Losung,29,6.69930197210379,6.66853623999218,words_only
Lotion,34,6.56821186546432,6.59878589151098,words_only
Lotos,19,6.65228172946962,6.60884367661718,words_only
Lotse,26,6.64903764871671,6.63052914349544,words_only
Lotterie,40,6.50321694161721,6.48038687017571,words_only
Lotteriegewinn,36,6.82697230634883,6.83704377284711,words_only
Lotterielos,31,6.8236961248637,6.80750432680612,words_only
Lottogewinn,41,6.49539999635517,6.4990126704743,words_only
Lottoschein,38,6.50780978564869,6.56478381260225,words_only
Lottospiel,36,6.51143827653729,6.52220263681812,words_only
Lottozettel,38,6.71467508834986,6.66114971329403,words_only
Loyalität,37,6.46037329317412,6.50669568373328,words_only
Loyalitätserklärung,37,6.9662407876599,6.9667753213915,words_only
Luftabwehr,38,6.52027503909812,6.53426867956076,words_only
Luftangriff,44,6.51780629518507,6.51426118760076,words_only
Luftaufklärung,35,6.90034259948676,6.84959620492453,words_only
Luftaufnahme,34,6.67672398099004,6.64216090872057,words_only
Luftaustausch,41,6.78591604817939,6.7834379597213,words_only
Luftballon,40,6.46817665467581,6.47019334484197,words_only
Luftbewegung,37,6.54837107530312,6.54984244541042,words_only
Luftbild,43,6.50950061579217,6.51886871169022,words_only
Luftblase,40,6.4811288001154,6.49546411095328,words_only
Luftdichte,35,6.54518862339329,6.54102725900473,words_only
Luftdruck,42,6.47307565775742,6.47143843268909,words_only
Luftembolie,28,7.03524198924128,6.99172028621181,words_only
Luftfahrt,40,6.53285619161961,6.53651197908373,words_only
Luftfahrtbehörde,36,6.93147776118741,6.86296679016366,words_only
Luftfahrttechnik,37,6.61530824753339,6.64014548875906,words_only
Luftfahrzeug,39,6.49327981498399,6.55285695855106,words_only
Luftfeuchtigkeit,39,6.56975496475658,6.59684188994379,words_only
Luftfilter,40,6.70486838301334,6.6754195349088,words_only
Luftflotte,38,6.75254228021662,6.73507770795308,words_only
Luftfracht,39,6.62327573403394,6.6563080033956,words_only
Luftgeist,39,6.69608630298196,6.69469682133118,words_only
Luftgewehr,38,6.48449054979652,6.44888081432577,words_only
Luftkampf,41,6.53948923550225,6.57579910129706,words_only
Luftkissen,39,6.48270947745529,6.4805941609255,words_only
Luftkissenboot,38,6.83006607474703,6.83186722846531,words_only
Luftkrieg,42,6.5433135812231,6.55067445327751,words_only
Luftkühlung,40,6.58822195948102,6.58448859531164,words_only
Luftlandedivision,23,7.23228931823255,7.14761490768932,words_only
Luftlinie,40,6.56411688754694,6.571737489877,words_only
Luftloch,39,6.53791835839356,6.56895155587081,words_only
Luftmatratze,41,6.53175064554448,6.57161744336616,words_only
Luftmenge,42,6.54891123032771,6.58181026694812,words_only
Luftnot,39,6.5375749451014,6.5473704344001,words_only
Luftperspektive,37,6.74857984960254,6.73963559829893,words_only
Luftpistole,35,6.63359260850476,6.61160485134722,words_only
Luftpolster,38,6.5975909425568,6.60421848518898,words_only
Luftpost,37,6.52589251356232,6.52422816530415,words_only
Luftpumpe,39,6.45495129748574,6.4847907769146,words_only
Luftqualität,39,6.61695466879459,6.59860339209811,words_only
Luftraum,39,6.4114815853533,6.43774591684458,words_only
Luftraumüberwachung,35,6.90721546541477,6.87178855646002,words_only
Luftröhre,40,6.49544627852928,6.5056138506206,words_only
Luftröhrenschnitt,38,6.95243811791389,6.94264804407758,words_only
Luftsack,34,6.50814047549904,6.534289174628,words_only
Luftschacht,31,6.65640729304703,6.65945664613887,words_only
Luftschiff,40,6.51706206307019,6.53910083159426,words_only
Luftschlacht,42,6.59265997026138,6.59951965236978,words_only
Luftschlag,36,6.51603991315482,6.56541558908487,words_only
Luftschleuse,36,6.70386107583667,6.72881540928403,words_only
Luftschutzbunker,38,6.86263084719149,6.86370628682652,words_only
Luftschutzkeller,38,6.76372898973875,6.7928241117679,words_only
Luftschutzübung,35,6.78415877169232,6.80272084877837,words_only
Luftspiegelung,40,6.67208521484808,6.68381866745639,words_only
Luftstrom,41,6.60483591299192,6.59347872296336,words_only
Luftströmung,42,6.59024784280014,6.56037373020017,words_only
Luftstützpunkt,39,6.76629098428807,6.7863627763772,words_only
Lufttransport,41,6.65217639187446,6.63468336137099,words_only
Luftunterstützung,35,6.79646656067853,6.79361562016904,words_only
Luftverkehr,42,6.45422277974338,6.48069658388077,words_only
Luftverschmutzung,36,6.61380861702738,6.60770517910395,words_only
Luftversorgung,38,6.60482809804289,6.61785765442872,words_only
Luftveränderung,42,6.65828429133483,6.66915593196728,words_only
Luftwaffe,38,6.45099472744116,6.48819547657564,words_only
Luftwaffenbasis,37,6.91549700356123,6.8994891288086,words_only
Luftwaffendivision,39,7.00464022048956,6.98787610661802,words_only
Luftwaffenstützpunkt,38,6.95218343431731,6.94578156161581,words_only
Luftweg,37,6.56403441550262,6.51238985751414,words_only
Luftwiderstand,38,6.70827881199904,6.69416123538975,words_only
Luftzirkulation,35,6.80417785150716,6.76868305176774,words_only
Luftzufuhr,41,6.61482819141532,6.62197298092603,words_only
Luke,31,6.69030653517672,6.67722364265192,words_only
Lumen,17,6.9157052867065,6.92255755402502,words_only
Lumpen,38,6.56950049548711,6.57230217119832,words_only
Lunchpaket,37,6.79665746184971,6.74008916588198,words_only
Lunge,40,6.44330814931653,6.40712413817114,words_only
Lungenembolie,28,6.92207364108195,6.8485742254653,words_only
Lungenemphysem,25,7.42273716213476,7.31674865692843,words_only
Lungenentzündung,41,6.61590581343342,6.63205341523415,words_only
Lungenflügel,39,6.66811274525279,6.67709906140636,words_only
Lungenfunktion,41,6.6378600508862,6.65533819959958,words_only
Lungengewebe,41,6.73386299101954,6.74653139736764,words_only
Lungenheilanstalt,30,7.15925734613654,7.10047497123466,words_only
Lungenkraft,40,6.69369932614425,6.65254728231185,words_only
Lungenkrankheit,40,6.62387030951693,6.59349278316587,words_only
Lungenkrebs,39,6.52646586722562,6.51583058809537,words_only
Lungentuberkulose,34,7.03308530981336,6.99582369687999,words_only
Lunte,29,6.7026125276326,6.70824264884046,words_only
Lupe,32,6.487325184818,6.52612452058727,words_only
Lustgarten,36,6.56992523077087,6.57658510075497,words_only
Lustknabe,35,6.79874002396012,6.73520630222616,words_only
Lustmord,36,6.63123410225385,6.59561494929482,words_only
Lustmörder,40,6.65830852042667,6.67588232653196,words_only
Lustprinzip,37,6.59537720905168,6.63921712388816,words_only
Lustspiel,39,6.65956934779982,6.63186550751446,words_only
Lutheraner,14,7.00494534457844,6.93236785669064,words_only
Lutschbonbon,37,6.81298870787966,6.84021272418018,words_only
Luxus,39,6.42590559269084,6.46002335634063,words_only
Luxusartikel,39,6.63170433746795,6.59174341236313,words_only
Luxusausführung,36,6.79076359308278,6.74846896930567,words_only
Luxusausgabe,36,6.70445952949145,6.65600579757417,words_only
Luxusauto,39,6.62488482139329,6.6514670694603,words_only
Luxusdampfer,38,6.72215928604296,6.66808814144634,words_only
Luxusgegenstand,37,6.69161925563046,6.71555966297748,words_only
Luxushotel,39,6.52716994137349,6.51935609454286,words_only
Luxuskabine,39,6.70306440643046,6.67876408934561,words_only
Luxusklasse,40,6.56929423446423,6.61424243791161,words_only
Luxusleben,34,6.47436571663268,6.50141169219535,words_only
Luxusmodell,37,6.5192034785304,6.53840740024197,words_only
Luxusprodukt,40,6.57962525286891,6.60610494106542,words_only
Luxusvilla,35,6.58102403899711,6.62305959421853,words_only
Luxuswagen,38,6.53932607954522,6.55773410721545,words_only
Luxuswohnung,36,6.53283615778428,6.57112334471352,words_only
Luzifer,32,6.82761853270667,6.73548909515757,words_only
Lymphknoten,39,6.73800262666585,6.68096066876288,words_only
Lynchjustiz,10,6.90170740542345,6.87789520166625,words_only
Lyrik,35,6.54952506633596,6.53390549367515,words_only
Lyzeum,5,7.3225785214135,7.10541509526198,words_only
Lächerlichkeit,41,6.60294316142272,6.60349412678688,words_only
Lähmung,31,6.55928445766339,6.52645077274899,words_only
Länge,38,6.50496018853507,6.50458064986881,words_only
Längengrad,35,6.95548720173111,6.88244679163359,words_only
Längsachse,38,6.93819000916889,6.91333602763645,words_only
Längsrichtung,37,7.01793525957515,6.93186009427498,words_only
Lärche,37,6.59644033044272,6.61383921716814,words_only
Lärm,39,6.37546422786925,6.43122463495899,words_only
Lärmbelästigung,38,6.72444570771207,6.71582605259155,words_only
Lärmschutz,38,6.46987917040721,6.50246710336277,words_only
Lässigkeit,36,6.43327292711602,6.43915294700478,words_only
Lästerung,34,6.57754673618881,6.57807865937539,words_only
Läufer,37,6.42781499233959,6.42256809286725,words_only
Läuferin,37,6.42555597046877,6.43193450383174,words_only
Läuterung,35,6.63412813860267,6.62772751257139,words_only
Löffel,37,6.4014840083285,6.45860584752257,words_only
Löffelchen,34,6.5406869450674,6.56297971729596,words_only
Löffelstiel,36,6.72916237934922,6.73056063264634,words_only
Löffler,27,6.70364788415059,6.77274725062611,words_only
Löschfahrzeug,37,6.61249105684542,6.62223722789329,words_only
Löschpapier,35,6.60048425187067,6.61755767587802,words_only
Löschung,36,6.40008104795687,6.45473275608505,words_only
Lösegeld,41,6.58337016026096,6.5561124599394,words_only
Lösemittel,35,6.51267222608716,6.56178001760036,words_only
Lösung,40,6.38476752796718,6.43677597312675,words_only
Lösungsfindung,34,6.81297040821116,6.73659671056164,words_only
Lösungsmittel,39,6.53819606096858,6.52330557067231,words_only
Lösungsvorschlag,40,6.60696883761619,6.65563180591997,words_only
Lösungsweg,40,6.62699668962479,6.59166963113821,words_only
Lösungswort,40,6.50897629637216,6.50826917352923,words_only
Lötkolben,23,6.92259553847862,6.86356473074114,words_only
Lötlampe,26,6.69963397731725,6.72700480650179,words_only
Löwe,38,6.35685117013575,6.37842494263548,words_only
Löwenanteil,34,6.67844926866997,6.68538677407816,words_only
Löwengebrüll,34,6.80289931302179,6.78334007996065,words_only
Löwengrube,40,6.59912861654222,6.59384101159394,words_only
Löwenjagd,36,6.61387592613566,6.65559556095446,words_only
Löwenkopf,35,6.55095477909375,6.57277376887175,words_only
Löwenkäfig,42,6.7529938514786,6.71845400096093,words_only
Löwenmaul,33,6.74368262769132,6.73223790363328,words_only
Löwenzahn,39,6.5069200969561,6.51737621367807,words_only
Löwin,36,6.46334375638305,6.48614738010908,words_only
Lücke,43,6.44943269474933,6.46561886943243,words_only
Lückenbüßer,33,6.83298517537619,6.82497051922472,words_only
Lückenbüßerin,36,6.91693214063281,6.91589103257421,words_only
Lüfter,36,6.57288343843159,6.54205819093327,words_only
Lüftung,35,6.53526051780298,6.46973119320088,words_only
Lüftungsanlage,37,6.64533914687451,6.66307724708016,words_only
Lüftungsschacht,42,6.74975339259228,6.73854113168227,words_only
Lüge,35,6.45855895745451,6.49076984857542,words_only
Lügenbold,36,6.72385840820468,6.76200317131627,words_only
Lügendetektor,37,6.63608161709837,6.6432266437553,words_only
Lügengeschichte,34,6.71538456485224,6.73351726454891,words_only
Lügenmärchen,36,6.79478262044971,6.75511691207443,words_only
Lügner,42,6.47047744214739,6.47118899534796,words_only
Lügnerin,40,6.43923826429733,6.46754188677617,words_only
Lümmel,33,6.5701883728608,6.62162736387866,words_only
Lüsternheit,31,6.74250152355357,6.78895779548323,words_only
Mach,29,6.54779683096916,6.62205613779179,words_only
Machart,22,6.99093847300003,6.91968074063041,words_only
Macher,36,6.49089112325559,6.48423352515144,words_only
Machete,34,6.60671277649545,6.62904694543181,words_only
Macht,38,6.39960944765511,6.42917080071449,words_only
Machtausübung,39,6.65357352557919,6.63734580034241,words_only
Machtbereich,40,6.67430162098701,6.67238323873224,words_only
Machtdemonstration,36,6.78504088652515,6.80064295742144,words_only
Machtergreifung,37,6.83077500484018,6.79956910614538,words_only
Machtfülle,35,6.65971595766556,6.67150827477971,words_only
Machtgefüge,39,6.63334659168012,6.65519043586593,words_only
Machtgefühl,37,6.49375228350472,6.51233914773836,words_only
Machtgier,39,6.64829180539886,6.66374090583246,words_only
Machtgleichgewicht,37,6.84285583040427,6.80082184270308,words_only
Machthaber,38,6.68276945151311,6.65969385007099,words_only
Machtinstrument,40,6.79833713615882,6.78720270603699,words_only
Machtkampf,40,6.49793472351975,6.52415312359546,words_only
Machtlosigkeit,39,6.5265525386301,6.55463953887693,words_only
Machtmensch,35,6.73458578701611,6.7015569067872,words_only
Machtmonopol,41,6.83221355387856,6.85562062281295,words_only
Machtposition,38,6.5623268976745,6.6018165117653,words_only
Machtprobe,40,6.50459847325869,6.52421385680624,words_only
Machtspiel,41,6.46827958583311,6.50743680129636,words_only
Machtstruktur,36,6.70604971042778,6.72063286824361,words_only
Machtsymbol,39,6.54582066692734,6.60978510176466,words_only
Machtvakuum,29,6.90935261378498,6.89493744362988,words_only
Machtwechsel,35,6.68083902109815,6.65373873291045,words_only
Machtwort,41,6.50043339294291,6.51322635586859,words_only
Machtübernahme,39,6.6998519880078,6.68446623892419,words_only
Macke,36,6.539864483394,6.56446994328809,words_only
Madonna,35,6.59676153765774,6.58862999115852,words_only
Maestro,34,6.81646054293255,6.78472805174816,words_only
Mafia,39,6.57221681825013,6.55498140531841,words_only
Mafioso,31,6.81243011312575,6.79083281177096,words_only
Magazin,37,6.46016045174667,6.4506958448527,words_only
Magd,34,6.58814501168301,6.60048050018667,words_only
Magen,40,6.45406656467984,6.40507466363084,words_only
Magenblutung,41,6.67543710295132,6.67952583460063,words_only
Mageneingang,37,6.97466991931299,6.9409471801247,words_only
Magengegend,33,7.07077607856706,7.0338256005965,words_only
Magengeschwür,42,6.75479142117725,6.75359658124472,words_only
Magengrube,34,6.62640177478326,6.58418338016986,words_only
Mageninhalt,41,6.60477750273303,6.66298798703428,words_only
Magenkrampf,42,6.58526705325757,6.58882340293362,words_only
Magenkrebs,37,6.55255116604145,6.54445773653103,words_only
Magenmittel,34,6.65478516155597,6.62530477687899,words_only
Magenoperation,35,6.86865660124483,6.78860719261126,words_only
Magensaft,40,6.6547935327039,6.64180658250418,words_only
Magenschleimhaut,40,6.66939903612819,6.69740288809566,words_only
Magensonde,30,6.79471965751137,6.75400166252467,words_only
Magenspülung,44,6.64399255004374,6.64553654261449,words_only
Magensäure,38,6.54020258338817,6.58757683710813,words_only
Magenverstimmung,37,6.78460089122225,6.76895866918761,words_only
Magenwand,40,6.70590266108029,6.72152113833702,words_only
Magermilch,43,6.53068759203747,6.54049379268133,words_only
Magersucht,38,6.52321305856752,6.51351858724439,words_only
Magie,34,6.36759185442559,6.42899800741821,words_only
Magier,35,6.51738672840708,6.52477107068453,words_only
Magierin,35,6.69100032968284,6.70008214781187,words_only
Magister,36,6.57332046798322,6.63043507477039,words_only
Magistrat,25,6.8189763355292,6.74204171963186,words_only
Magma,33,6.82778272638543,6.82331171304094,words_only
Magnesium,42,6.53347407733779,6.53239257297272,words_only
Magnet,44,6.46560953094357,6.46790594759052,words_only
Magnetband,40,6.70093583174629,6.71028726315408,words_only
Magnetfeld,37,6.65804802226573,6.66109067763064,words_only
Magnetismus,40,6.64500937408655,6.62328143353994,words_only
Magnetkarte,39,6.71901835309118,6.7079143198213,words_only
Magnetpol,36,6.72714789156807,6.74159309308348,words_only
Mahagoni,30,6.8052521500721,6.76878761502053,words_only
Maharadscha,11,7.21674488208682,7.06470475085546,words_only
Mahatma,10,6.97176034990628,6.96575266448943,words_only
Mahlzeit,36,6.4508078707037,6.40448036653607,words_only
Mahngebühr,35,6.64448865797536,6.62929422795098,words_only
Mahnmal,31,6.71923628591266,6.69422263232931,words_only
Mahnung,41,6.47477880157764,6.48421787857234,words_only
Mahnwache,40,6.62837476712266,6.66210831166529,words_only
Mahnzeichen,38,6.64314671201299,6.66949505369082,words_only
Maibaum,38,6.61623696458837,6.6106189916197,words_only
Maiglöckchen,38,6.69834820191251,6.70844537424243,words_only
Maikäfer,35,6.50799764007808,6.51596044926653,words_only
Mail,37,6.43874152144763,6.47150768386142,words_only
Mailbox,39,6.49842625344924,6.52688035880055,words_only
Mainboard,24,6.8629175812919,6.80717439733289,words_only
Mainframe,10,6.89590535751376,6.86089086592416,words_only
Mainstream,36,6.62170092347417,6.63796565770212,words_only
Mais,35,6.4272201892846,6.44264999309824,words_only
Maisernte,32,6.82214064446644,6.84175417340553,words_only
Maiskolben,40,6.58943338365627,6.6062160490388,words_only
Maisonette,28,6.68421120203642,6.67199201854826,words_only
Majestät,40,6.63774737352358,6.59618616250776,words_only
Majestätsbeleidigung,29,7.18666962947098,7.16046173845866,words_only
Major,35,6.55391899819438,6.57592984553063,words_only
Makel,34,6.55939294806212,6.55014436887618,words_only
Makkaroni,34,6.86049434355209,6.83978372830917,words_only
Makler,35,6.57189154794031,6.55895646406695,words_only
Maklergebühr,36,6.96495731649055,6.92302067275741,words_only
Maklerin,38,6.5829580599034,6.61816713776221,words_only
Makrele,31,6.64298171693653,6.66174533368073,words_only
Makro,26,6.78501118568275,6.70102105217505,words_only
Malaise,9,7.09228538851904,6.95853632222461,words_only
Malaria,35,6.69432471303598,6.7023080252402,words_only
Malerei,41,6.44348544352839,6.47419881758562,words_only
Malerin,38,6.51589405644307,6.50784030929224,words_only
Malheur,20,6.7607614912637,6.75860067708008,words_only
Maloche,21,6.83056806590958,6.82502792170582,words_only
Malteser,31,6.7034744756467,6.73751007584504,words_only
Malve,16,6.83165457791562,6.7866689565783,words_only
Malweise,26,6.6135103390559,6.65223279787362,words_only
Malz,33,6.53001183581023,6.54856500791608,words_only
Malzkaffee,37,6.73982333188173,6.72709358684736,words_only
Mammon,12,6.65017791040893,6.74144472120528,words_only
Mammut,37,6.63423854612104,6.61154488310331,words_only
Mammutbaum,37,6.77983729484984,6.79091398028841,words_only
Management,40,6.58513179103337,6.57866828015079,words_only
Manager,39,6.5042008501533,6.48917992393911,words_only
Managerin,34,6.54806115586195,6.54040737264945,words_only
Mandant,38,6.57151279940129,6.58452635253074,words_only
Mandantin,36,6.52731150104736,6.5878535370872,words_only
Mandarin,40,6.67124639849339,6.62910774924042,words_only
Mandarine,38,6.60707894404433,6.59840292828418,words_only
Mandat,39,6.60003541117859,6.60274444089557,words_only
Mandel,37,6.40260632170117,6.43262066463715,words_only
Mandelbaum,41,6.63633156786672,6.58733841135878,words_only
Mandelkern,38,6.65995550164204,6.65682131405994,words_only
Mandelmilch,39,6.5916644577254,6.56523194662454,words_only
Mandelöl,38,6.65228466435027,6.63415253333772,words_only
Mandoline,24,6.6428957629921,6.69994141314115,words_only
Mangan,12,6.95103888317982,6.8554485621607,words_only
Mangel,40,6.37976207899453,6.40589201222486,words_only
Mangelernährung,42,6.69269871074909,6.69870999711095,words_only
Mangelware,39,6.66533926950911,6.63488555747229,words_only
Mangelwirtschaft,37,6.68086301642745,6.67931236013259,words_only
Manie,35,6.670687623521,6.6258131492726,words_only
Manier,34,6.56172858424165,6.56872987861655,words_only
Manifest,38,6.5935160997281,6.57231813803196,words_only
Manifestation,37,6.60397120990538,6.60704827028547,words_only
Manipulation,44,6.5086495111085,6.4949438284581,words_only
Manitu,16,6.92645000341785,6.83638716359031,words_only
Mannequin,19,6.63423465243853,6.66062450577291,words_only
Mannigfaltigkeit,19,6.685291231962,6.71892957614272,words_only
Mannsbild,35,6.52820225610471,6.56509631490222,words_only
Mannschaft,37,6.45279176874144,6.46610610793292,words_only
Mannschaftsführer,41,6.72715066679078,6.72221000063592,words_only
Mannschaftskamerad,37,6.83841932813932,6.86793829636822,words_only
Mannschaftskapitän,38,6.90681850222843,6.83110706680155,words_only
Mannschaftsleistung,39,6.84369844680816,6.83042697683467,words_only
Mannschaftsraum,40,6.71902123399189,6.74595921387377,words_only
Mannschaftsspiel,37,6.67177818507725,6.68354288812386,words_only
Mannschaftssport,40,6.67679794848223,6.64711769737949,words_only
Manometer,27,6.77990429770967,6.79359649568295,words_only
Mansarde,4,7.13625647308748,6.87134632981673,words_only
Manschette,37,6.69358959055818,6.69329971897363,words_only
Manschettenknopf,34,6.96616155412372,6.94722169527817,words_only
Mantel,35,6.43065703504438,6.44264478935038,words_only
Manteltasche,34,6.66059557605217,6.69377273467118,words_only
Manual,30,6.57576336096655,6.61891966820019,words_only
Manufaktur,42,6.59821897638276,6.5767064464571,words_only
Manuskript,40,6.59075543732857,6.56718251455575,words_only
Manuskriptseite,35,6.9201335163222,6.90330901583202,words_only
Manöver,40,6.50013197496871,6.52265399838211,words_only
Maori,12,6.93151861826839,6.90324976719119,words_only
Mappe,40,6.4767927031463,6.4455387847305,words_only
